Date,Price
1/11/2017,1703.2
1/12/2017,1722.24
1/13/2017,1727.83
1/16/2017,1716.6
1/17/2017,1722.22
1/18/2017,1725.01
1/19/2017,1712.23
1/20/2017,1719.58
1/23/2017,1723.68
1/24/2017,1725.34
1/25/2017,1741.71
1/26/2017,1739.53
1/27/2017,1741.72
1/30/2017,1730.4
1/31/2017,1732.38
2/1/2017,1734.66
2/2/2017,1736.42
2/3/2017,1741.84
2/6/2017,1730.56
2/7/2017,1727.46
2/8/2017,1737.66
2/9/2017,1734.2
2/10/2017,1741.28
2/13/2017,1749.06
2/14/2017,1737.95
2/15/2017,1749
2/16/2017,1759.39
2/17/2017,1754.94
2/20/2017,1755.47
2/21/2017,1753.95
2/22/2017,1757.43
2/23/2017,1764.17
2/24/2017,1750.52
2/27/2017,1749.63
2/28/2017,1753.09
3/1/2017,1760.15
3/2/2017,1758.48
3/3/2017,1757.25
3/6/2017,1757.41
3/7/2017,1752.68
3/8/2017,1746.18
3/9/2017,1747.86
3/10/2017,1763.9
3/13/2017,1772.27
3/14/2017,1765.06
3/15/2017,1768.55
3/16/2017,1796.8
3/17/2017,1798.96
3/20/2017,1799.12
3/21/2017,1800.33
3/22/2017,1784.8
3/23/2017,1793
3/24/2017,1797.68
3/27/2017,1797.84
3/28/2017,1812.06
3/29/2017,1802.03
3/30/2017,1802.11
3/31/2017,1792.98
4/3/2017,1786.04
4/4/2017,1786.67
4/5/2017,1785.58
4/6/2017,1780.44
4/7/2017,1780.11
4/10/2017,1780.17
4/11/2017,1786.97
4/12/2017,1785.4
4/13/2017,1779.86
4/14/2017,1777.63
4/17/2017,1787.58
4/18/2017,1774.47
4/19/2017,1774.81
4/20/2017,1783.67
4/21/2017,1780.77
4/24/2017,1825.77
4/25/2017,1836.11
4/26/2017,1839.04
4/27/2017,1835.96
4/28/2017,1833.7
5/1/2017,1838.76
5/2/2017,1846.51
5/3/2017,1844.03
5/4/2017,1853.24
5/5/2017,1864.91
5/8/2017,1866.94
5/9/2017,1860.67
5/10/2017,1862.8
5/11/2017,1858.52
5/12/2017,1867.96
5/15/2017,1874.57
5/16/2017,1889.46
5/17/2017,1884.27
5/18/2017,1868.75
5/19/2017,1882.75
5/22/2017,1893.34
5/23/2017,1892.43
5/24/2017,1887.64
5/25/2017,1892.43
5/26/2017,1885.37
5/29/2017,1883.73
5/30/2017,1883.32
5/31/2017,1890.06
6/1/2017,1894.62
6/2/2017,1916.37
6/5/2017,1911.41
6/6/2017,1904.45
6/7/2017,1903.87
6/8/2017,1894.49
6/9/2017,1892.97
6/12/2017,1886.34
6/13/2017,1895.77
6/14/2017,1905.83
6/15/2017,1877.04
6/16/2017,1892.93
6/19/2017,1901.8
6/20/2017,1887.76
6/21/2017,1882.65
6/22/2017,1886.03
6/23/2017,1889.22
6/26/2017,1894.5
6/27/2017,1892.88
6/28/2017,1901.15
6/29/2017,1895.75
6/30/2017,1883.19
7/3/2017,1887.67
7/4/2017,1882.63
7/5/2017,1883.6
7/6/2017,1882.57
7/7/2017,1874.1
7/10/2017,1880.45
7/11/2017,1878.38
7/12/2017,1900.88
7/13/2017,1904.89
7/14/2017,1918.74
7/17/2017,1920.25
7/18/2017,1921.05
7/19/2017,1926.13
7/20/2017,1937.82
7/21/2017,1927.65
7/24/2017,1919.96
7/25/2017,1925.72
7/26/2017,1929.37
7/27/2017,1936.45
7/28/2017,1931.73
7/31/2017,1936.91
8/1/2017,1953.1
8/2/2017,1952.51
8/3/2017,1955.39
8/4/2017,1947.62
8/7/2017,1953.73
8/8/2017,1948.24
8/9/2017,1937.94
8/10/2017,1927.41
8/11/2017,1916.65
8/14/2017,1924.36
8/15/2017,1918.82
8/16/2017,1926.26
8/17/2017,1926.32
8/18/2017,1916.68
8/21/2017,1917.84
8/22/2017,1920.7
8/23/2017,1921.7
8/24/2017,1919.54
8/25/2017,1927.8
8/28/2017,1930.95
8/29/2017,1925.57
8/30/2017,1918.77
8/31/2017,1930.82
9/1/2017,1938.37
9/4/2017,1932.39
9/5/2017,1933.12
9/6/2017,1934.55
9/7/2017,1948.88
9/8/2017,1953.56
9/11/2017,1965.49
9/12/2017,1970.23
9/13/2017,1965.15
9/14/2017,1959.03
9/15/2017,1964.3
9/18/2017,1966.49
9/19/2017,1978.24
9/20/2017,1981.48
9/21/2017,1969.27
9/22/2017,1977.61
9/25/2017,1970.22
9/26/2017,1955.99
9/27/2017,1953.51
9/28/2017,1963.44
9/29/2017,1973.81
10/2/2017,1971.41
10/3/2017,1977.9
10/4/2017,1977.25
10/5/2017,1973.69
10/6/2017,1972.37
10/9/2017,1976.31
10/10/2017,1990.28
10/11/2017,1992.53
10/12/2017,1995.67
10/13/2017,2004.05
10/16/2017,2004.69
10/17/2017,1996.16
10/18/2017,2000.93
10/19/2017,2005.96
10/20/2017,1997.73
10/23/2017,1996.72
10/24/2017,1994.8
10/25/2017,1991.22
10/26/2017,1992.11
10/27/2017,1990.66
10/30/2017,1999.96
10/31/2017,2002.54
11/1/2017,2009.45
11/2/2017,2013.79
11/3/2017,2008.53
11/6/2017,2006.92
11/7/2017,2007.87
11/8/2017,2012.9
11/9/2017,2002.55
11/10/2017,1999.57
11/13/2017,1985.4
11/14/2017,1984.63
11/15/2017,1973.83
11/16/2017,1985.58
11/17/2017,1986.15
11/20/2017,1988.09
11/21/2017,1996.05
11/22/2017,2005.56
11/23/2017,2013.95
11/24/2017,2022.86
11/27/2017,2015.8
11/28/2017,2014.7
11/29/2017,2016.84
11/30/2017,2020.13
12/1/2017,2003.72
12/4/2017,2010.79
12/5/2017,2006.34
12/6/2017,1994.17
12/7/2017,1997.81
12/8/2017,2005.31
12/11/2017,2015.01
12/12/2017,2016.22
12/13/2017,2019.81
12/14/2017,2016.52
12/15/2017,2007.97
12/18/2017,2037.85
12/19/2017,2029.07
12/20/2017,2028.64
12/21/2017,2033.65
12/22/2017,2032.69
12/25/2017,2033.62
12/26/2017,2034.63
12/27/2017,2041.29
12/28/2017,2043.31
12/29/2017,2050.79
1/1/2018,2050.85
1/2/2018,2055.11
1/3/2018,2058.54
1/4/2018,2089.16
1/5/2018,2100.91
1/8/2018,2099.01
1/9/2018,2105.12
1/10/2018,2112.06
1/11/2018,2113.12
1/12/2018,2126.1
1/15/2018,2146.48
1/16/2018,2145.29
1/17/2018,2144.21
1/18/2018,2141.65
1/19/2018,2152.4
1/22/2018,2160.44
1/23/2018,2176.09
1/24/2018,2183.41
1/25/2018,2186.65
1/26/2018,2184.49
1/29/2018,2171.22
1/30/2018,2157.74
1/31/2018,2153.05
2/1/2018,2154.32
2/2/2018,2123.82
2/5/2018,2087.58
2/6/2018,2020.88
2/7/2018,2042.54
2/8/2018,2022.67
2/9/2018,1992.31
2/12/2018,2011.28
2/13/2018,2014.47
2/14/2018,2033.83
2/15/2018,2058.66
2/16/2018,2075.67
2/19/2018,2071.02
2/20/2018,2065.53
2/21/2018,2062.28
2/22/2018,2057.74
2/23/2018,2065.21
2/26/2018,2076.3
2/27/2018,2070.37
2/28/2018,2051.73
3/1/2018,2022.43
3/2/2018,2005.08
3/5/2018,2011.7
3/6/2018,2030.17
3/7/2018,2027.95
3/8/2018,2036.81
3/9/2018,2040.9
3/12/2018,2056.9
3/13/2018,2054.05
3/14/2018,2046.22
3/15/2018,2047.89
3/16/2018,2043.59
3/19/2018,2030.5
3/20/2018,2026.55
3/21/2018,2024.76
3/22/2018,2015.98
3/23/2018,1989.61
3/26/2018,1989.65
3/27/2018,2011.22
3/28/2018,2001.8
3/29/2018,2002.23
3/30/2018,2005.67
4/2/2018,2005.39
4/3/2018,1992.24
4/4/2018,1988.74
4/5/2018,2014.2
4/6/2018,2013.31
4/9/2018,2024.29
4/10/2018,2044.09
4/11/2018,2041.2
4/12/2018,2037.43
4/13/2018,2042.41
4/16/2018,2043.58
4/17/2018,2050.6
4/18/2018,2065.01
4/19/2018,2064.24
4/20/2018,2050.72
4/23/2018,2044.82
4/24/2018,2047.81
4/25/2018,2030.72
4/26/2018,2036.38
4/27/2018,2042.83
4/30/2018,2043.66
5/1/2018,2029.62
5/2/2018,2032.72
5/3/2018,2026.73
5/4/2018,2031.2
5/7/2018,2037.31
5/8/2018,2033.95
5/9/2018,2039.14
5/10/2018,2043.79
5/11/2018,2059.94
5/14/2018,2066.8
5/15/2018,2048.76
5/16/2018,2041.88
5/17/2018,2050.45
5/18/2018,2047.36
5/21/2018,2048.58
5/22/2018,2053.91
5/23/2018,2029.27
5/24/2018,2023.03
5/25/2018,2014.52
5/28/2018,2006.16
5/29/2018,1982.09
5/30/2018,1981.98
5/31/2018,1986.17
6/1/2018,1992.4
6/4/2018,2009.94
6/5/2018,2000.91
6/6/2018,2014.79
6/7/2018,2021.08
6/8/2018,2010.49
6/11/2018,2023.54
6/12/2018,2019.42
6/13/2018,2019.46
6/14/2018,2015.24
6/15/2018,2000.09
6/18/2018,1983.86
6/19/2018,1962.15
6/20/2018,1971.24
6/21/2018,1963.99
6/22/2018,1980.44
6/25/2018,1953.62
6/26/2018,1952.31
6/27/2018,1950.22
6/28/2018,1938.95
6/29/2018,1958.64
7/2/2018,1930.13
7/3/2018,1946.26
7/4/2018,1946.04
7/5/2018,1954.38
7/6/2018,1969.61
7/9/2018,1984.2
7/10/2018,1984.43
7/11/2018,1961.47
7/12/2018,1966.12
7/13/2018,1972.68
7/16/2018,1972.35
7/17/2018,1972.64
7/18/2018,1977.74
7/19/2018,1970.94
7/20/2018,1985.19
7/23/2018,1980.7
7/24/2018,1997.03
7/25/2018,1992.82
7/26/2018,2002.3
7/27/2018,2011.48
7/30/2018,2011.39
7/31/2018,2006.06
8/1/2018,1999.96
8/2/2018,1976.62
8/3/2018,1981.84
8/6/2018,1974.91
8/7/2018,1991.48
8/8/2018,1991.05
8/9/2018,1987.28
8/10/2018,1950.8
8/13/2018,1933.57
8/14/2018,1936.31
8/15/2018,1910.82
8/16/2018,1922.55
8/17/2018,1927.78
8/20/2018,1938.11
8/21/2018,1947.38
8/22/2018,1958.19
8/23/2018,1947.28
8/24/2018,1957.03
8/27/2018,1976.3
8/28/2018,1982.25
8/29/2018,1984.14
8/30/2018,1976.2
8/31/2018,1962.05
9/3/2018,1957.13
9/4/2018,1938.19
9/5/2018,1923.61
9/6/2018,1914.37
9/7/2018,1905.44
9/10/2018,1911.98
9/11/2018,1911.65
9/12/2018,1921.87
9/13/2018,1929.86
9/14/2018,1939.02
9/17/2018,1943.47
9/18/2018,1953.44
9/19/2018,1964.23
9/20/2018,1981.81
9/21/2018,1994.96
9/24/2018,1989.25
9/25/2018,1996.99
9/26/2018,1996.29
9/27/2018,1985.89
9/28/2018,1973.6
10/1/2018,1970.26
10/2/2018,1961.06
10/3/2018,1957.33
10/4/2018,1941.64
10/5/2018,1927.14
10/8/2018,1910.13
10/9/2018,1903.14
10/10/2018,1893.46
10/11/2018,1851.2
10/12/2018,1850.76
10/15/2018,1847.99
10/16/2018,1867.55
10/17/2018,1866.21
10/18/2018,1852.35
10/19/2018,1849.37
10/22/2018,1840.62
10/23/2018,1809.13
10/24/2018,1797.61
10/25/2018,1784.14
10/26/2018,1777.76
10/29/2018,1785.3
10/30/2018,1788.76
10/31/2018,1815.17
11/1/2018,1826.25
11/2/2018,1837.05
11/5/2018,1829.93
11/6/2018,1834.94
11/7/2018,1852.25
11/8/2018,1856.93
11/9/2018,1840.67
11/12/2018,1819.05
11/13/2018,1818.59
11/14/2018,1813.66
11/15/2018,1807.1
11/16/2018,1812.84
11/19/2018,1812.92
11/20/2018,1789.12
11/21/2018,1796.59
11/22/2018,1793.81
11/23/2018,1792.51
11/26/2018,1804.74
11/27/2018,1799.77
11/28/2018,1800.64
11/29/2018,1819.81
11/30/2018,1809.56
12/3/2018,1835.66
12/4/2018,1817.92
12/5/2018,1797.03
12/6/2018,1758.35
12/7/2018,1768.48
12/10/2018,1732.45
12/11/2018,1740
12/12/2018,1775.1
12/13/2018,1773.46
12/14/2018,1752.74
12/17/2018,1748.2
12/18/2018,1732.1
12/19/2018,1740.55
12/20/2018,1713.27
12/21/2018,1706.01
12/24/2018,1703.42
12/25/2018,1683.36
12/26/2018,1686.69
12/27/2018,1687.56
12/28/2018,1712.32
12/31/2018,1719.88
1/1/2019,1719.94
1/2/2019,1708.59
1/3/2019,1710.21
1/4/2019,1736.69
1/7/2019,1752.71
1/8/2019,1762.37
1/9/2019,1785.4
1/10/2019,1787.05
1/11/2019,1786.13
1/14/2019,1779.3
1/15/2019,1785.13
1/16/2019,1784.11
1/17/2019,1782.72
1/18/2019,1805.1
1/21/2019,1804.92
1/22/2019,1795.67
1/23/2019,1793.36
1/24/2019,1795.49
1/25/2019,1813.63
1/28/2019,1805.3
1/29/2019,1810.73
1/30/2019,1815.23
1/31/2019,1831.09
2/1/2019,1830.04
2/4/2019,1828.29
2/5/2019,1846.97
2/6/2019,1843.96
2/7/2019,1822.51
2/8/2019,1804.73
2/11/2019,1806.26
2/12/2019,1823.35
2/13/2019,1833.58
2/14/2019,1828.8
2/15/2019,1840.1
2/18/2019,1855.25
2/19/2019,1858.12
2/20/2019,1870.03
2/21/2019,1867.01
2/22/2019,1869.15
2/25/2019,1876.84
2/26/2019,1879.39
2/27/2019,1879.13
2/28/2019,1873.72
3/1/2019,1878.53
3/4/2019,1878.7
3/5/2019,1874.98
3/6/2019,1875.37
3/7/2019,1858.11
3/8/2019,1839.23
3/11/2019,1849.84
3/12/2019,1861.69
3/13/2019,1869.32
3/14/2019,1874.7
3/15/2019,1890.31
3/18/2019,1900.06
3/19/2019,1907.49
3/20/2019,1896.57
3/21/2019,1900.1
3/22/2019,1882.97
3/25/2019,1866.7
3/26/2019,1881.34
3/27/2019,1875.96
3/28/2019,1865.86
3/29/2019,1875.43
4/1/2019,1896.35
4/2/2019,1896.03
4/3/2019,1916.71
4/4/2019,1909.97
4/5/2019,1911.39
4/8/2019,1914.72
4/9/2019,1911.76
4/10/2019,1910.54
4/11/2019,1909.6
4/12/2019,1915.67
4/15/2019,1922.22
4/16/2019,1925.71
4/17/2019,1928.1
4/18/2019,1920.41
4/19/2019,1920.81
4/22/2019,1920.37
4/23/2019,1921.89
4/24/2019,1917.35
4/25/2019,1910.87
4/26/2019,1915.65
4/29/2019,1916.38
4/30/2019,1921.49
5/1/2019,1925.83
5/2/2019,1911.66
5/3/2019,1918.81
5/6/2019,1905.85
5/7/2019,1885.82
5/8/2019,1881.09
5/9/2019,1860.04
5/10/2019,1865.1
5/13/2019,1848.88
5/14/2019,1851.39
5/15/2019,1860.52
5/16/2019,1868.61
5/17/2019,1865.83
5/20/2019,1858.28
5/21/2019,1861.58
5/22/2019,1857.58
5/23/2019,1839.56
5/24/2019,1853.26
5/27/2019,1855.29
5/28/2019,1853.45
5/29/2019,1828.23
5/30/2019,1825.98
5/31/2019,1817.39
6/3/2019,1824.42
6/4/2019,1834.96
6/5/2019,1853.37
6/6/2019,1854.18
6/7/2019,1875.62
6/10/2019,1880.58
6/11/2019,1893.42
6/12/2019,1886.67
6/13/2019,1879.37
6/14/2019,1870.17
6/17/2019,1865.87
6/18/2019,1881.97
6/19/2019,1897.69
6/20/2019,1918.39
6/21/2019,1911.18
6/24/2019,1918.87
6/25/2019,1917.07
6/26/2019,1907.58
6/27/2019,1913.83
6/28/2019,1922.3
7/1/2019,1931.53
7/2/2019,1937.02
7/3/2019,1945.47
7/4/2019,1949.7
7/5/2019,1932.13
7/8/2019,1922.76
7/9/2019,1913.5
7/10/2019,1916.82
7/11/2019,1919.61
7/12/2019,1921.45
7/15/2019,1924.61
7/16/2019,1921.12
7/17/2019,1917.67
7/18/2019,1906.32
7/19/2019,1918.88
7/22/2019,1916.56
7/23/2019,1922.98
7/24/2019,1925.54
7/25/2019,1918.99
7/26/2019,1914.68
7/29/2019,1913.66
7/30/2019,1899.97
7/31/2019,1897.12
8/1/2019,1894.34
8/2/2019,1863.85
8/5/2019,1832.72
8/6/2019,1820.33
8/7/2019,1829.31
8/8/2019,1846.36
8/9/2019,1840.48
8/12/2019,1838.76
8/13/2019,1829.79
8/14/2019,1812.99
8/15/2019,1797.33
8/16/2019,1811.86
8/19/2019,1828.99
8/20/2019,1825.84
8/21/2019,1836.03
8/22/2019,1829.29
8/23/2019,1826.73
8/26/2019,1816.31
8/27/2019,1825.71
8/28/2019,1821.94
8/29/2019,1831.36
8/30/2019,1842.58
9/2/2019,1837.94
9/3/2019,1838.27
9/4/2019,1858.23
9/5/2019,1873.8
9/6/2019,1882.43
9/9/2019,1883.15
9/10/2019,1884.3
9/11/2019,1896.38
9/12/2019,1905.31
9/13/2019,1919.61
9/16/2019,1902.29
9/17/2019,1907.01
9/18/2019,1905.01
9/19/2019,1913.69
9/20/2019,1912.66
9/23/2019,1903.93
9/24/2019,1905.73
9/25/2019,1889.93
9/26/2019,1895.62
9/27/2019,1895.72
9/30/2019,1889.36
10/1/2019,1880.44
10/2/2019,1849.26
10/3/2019,1846.42
10/4/2019,1854.43
10/7/2019,1864.74
10/8/2019,1846.077827
10/9/2019,1860.264436
10/10/2019,1879.484788
10/11/2019,1909.688342
10/14/2019,1901.450963
10/15/2019,1918.383213
10/16/2019,1923.874905
10/17/2019,1931.196979
10/18/2019,1921.129082
10/21/2019,1938.519053
10/22/2019,1939.89185
10/23/2019,1940.349617
10/24/2019,1940.349617
10/25/2019,1954.078459
10/28/2019,1965.519199
10/29/2019,1955.451302
10/30/2019,1964.146173
10/31/2019,1948.58695
11/1/2019,1977.875199
11/4/2019,1997.553317
11/5/2019,2008.994058
11/6/2019,2002.58706
11/7/2019,2017.23139
11/8/2019,1998.926115
11/11/2019,1984.739551
11/12/2019,1971.925968
11/13/2019,1956.8241
11/14/2019,1958.197126
11/15/2019,1973.756532
11/18/2019,1970.553125
11/19/2019,1974.671837
11/20/2019,1965.976737
11/21/2019,1961.858071
11/22/2019,1961.858071
11/25/2019,1981.536144
11/26/2019,1975.586913
11/27/2019,1977.875199
11/29/2019,1946.756386
12/2/2019,1946.298664
12/3/2019,1936.230905
12/4/2019,1950.875052
12/5/2019,1959.569969
12/6/2019,1971.010709
12/9/2019,1963.231097
12/10/2019,1970.095404
12/11/2019,1998.926115
12/12/2019,2033.705919
12/13/2019,2032.790614
12/16/2019,2007.163493
12/17/2019,2025.46854
12/18/2019,2036.451742
12/19/2019,2037.367002
12/20/2019,2041.485714
12/23/2019,2044.231354
12/24/2019,2039.65515
12/26/2019,2054.299251
12/27/2019,2062.53663
12/30/2019,2048.807742
12/31/2019,2053.383992
1/2/2020,2095.028286
1/3/2020,2056.129815
1/6/2020,2051.09589
1/7/2020,2049.723047
1/8/2020,2061.621325
1/9/2020,2075.350167
1/10/2020,2086.333369
1/13/2020,2118.825025
1/14/2020,2106.926747
1/15/2020,2090.452036
1/16/2020,2103.72334
1/17/2020,2115.621664
1/21/2020,2062.079046
1/22/2020,2079.011296
1/23/2020,2057.502658
1/24/2020,2041.027947
1/27/2020,1970.553125
1/28/2020,1987.027653
1/29/2020,1996.638012
1/30/2020,1966.892042
1/31/2020,1927.078313
2/3/2020,1948.58695
2/4/2020,1998.926115
2/5/2020,2010.366855
2/6/2020,2012.197419
2/7/2020,1984.282013
2/10/2020,1995.264986
2/11/2020,2021.349874
2/12/2020,2048.807742
2/13/2020,2021.807595
2/14/2020,2022.7229
2/18/2020,2009.451596
2/19/2020,2024.095743
2/20/2020,1992.519346
2/21/2020,1981.078606
2/24/2020,1906.942473
2/25/2020,1891.840787
2/26/2020,1906.942473
2/27/2020,1861.179512
2/28/2020,1854.31516
3/2/2020,1894.586656
3/3/2020,1881.77289
3/4/2020,1915.179805
3/5/2020,1874.908538
3/6/2020,1836.467651
3/9/2020,1711.077047
3/10/2020,1798.026764
3/11/2020,1714.280455
3/12/2020,1542.669353
3/13/2020,1653.873347
3/16/2020,1447.482395
3/17/2020,1547.24574
3/18/2020,1413.617804
3/19/2020,1424.600915
3/20/2020,1435.126487
3/23/2020,1400.804267
3/24/2020,1506.05903
3/25/2020,1559.144064
3/26/2020,1618.178329
3/27/2020,1526.194641
3/30/2020,1551.364453
3/31/2020,1561.889888
4/1/2020,1495.075828
4/2/2020,1545.415176
4/3/2020,1516.126927
4/6/2020,1598.957794
4/7/2020,1607.195127
4/8/2020,1623.669839
4/9/2020,1617.720562
4/13/2020,1620.008893
4/14/2020,1657.076754
4/15/2020,1614.517201
4/16/2020,1623.212255
4/17/2020,1659.364856
4/20/2020,1638.31394
4/21/2020,1593.008701
4/22/2020,1636.483376
4/23/2020,1630.534328
4/24/2020,1628.246226
4/27/2020,1661.19542
4/28/2020,1664.398828
4/29/2020,1712.907612
4/30/2020,1676.754827
5/1/2020,1616.347765
5/4/2020,1633.737736
5/5/2020,1642.890374
5/6/2020,1637.856402
5/7/2020,1649.461752
